"size.L1"	"mr.L1"	"latency"	"mr.L2"	"size.L2e"	"cost"
0	1	1.46	0.128571428571429	208.480889848764	0.138444340915195
0	1	1.47	0.129591836734694	200.487853382134	0.133136465136573
0	1	1.48	0.130612244897959	192.916725764595	0.128108763203052
0	1	1.49	0.131632653061224	187.164169443617	0.124288706271152
0	1	1.5	0.13265306122449	181.41161312264	0.120468649339253
0	1	1.51	0.133673469387755	175.659056801662	0.116648592407353
0	1	1.52	0.13469387755102	169.906500480684	0.112828535475454
0	1	1.53	0.135714285714286	164.153944159706	0.109008478543555
0	1	1.54	0.136734693877551	158.500223186325	0.105254054459669
0	1	1.55	0.137755102040816	153.697456963746	0.102064717514988
0	1	1.56	0.138775510204082	148.894690741167	0.0988753805703062
0	1	1.57	0.139795918367347	144.091924518588	0.0956860436256246
0	1	1.58	0.140816326530612	139.289158296009	0.0924967066809432
