0.651642	39.492379
1.271980	34.627111
1.833372	32.043912
2.359046	30.287411
2.858982	28.964592
3.338992	27.905099
3.802721	27.025425
4.252679	26.268242
4.690739	25.609347
5.118307	25.026975
5.536604	24.507115
5.946551	24.041033
6.348936	23.608121
6.744267	23.207422
7.133131	22.839609
7.516003	22.497301
7.893296	22.180825
8.265434	21.883545
8.632671	21.603150
8.995284	21.333124
9.353491	21.082128
9.707530	20.840014
10.057600	20.610961
10.403865	20.390078
10.746514	20.181907
11.085723	19.983461
11.421639	19.791430
11.754387	19.607979
12.084074	19.429310
12.410824	19.259661
12.734735	19.093571
13.055927	18.936313
13.374496	18.784267
13.690530	18.635359
14.004073	18.490304
14.315213	18.350194
14.623992	18.212646
14.930500	18.079099
15.234806	17.952375
15.537020	17.831869
15.837184	17.710177
16.135323	17.591698
16.431500	17.478328
16.725798	17.368804
17.018263	17.259813
17.308903	17.153460
17.597727	17.044848
17.884759	16.941760
18.170075	16.841592
18.453750	16.747451
18.735823	16.651928
19.016297	16.558486
19.295198	16.465884
19.572571	16.375802
19.848441	16.288081
20.122837	16.202439
20.395812	16.117892
20.667364	16.035146
20.937525	15.953596
21.206327	15.874670
21.473802	15.794776
21.739965	15.719451
22.004804	15.639829
22.268342	15.564417
22.530628	15.490782
22.791684	15.419023
23.051513	15.346617
23.310151	15.276249
23.567587	15.206102
23.823848	15.137244
24.078969	15.070408
24.332984	15.005028
24.585902	14.941157
24.837747	14.877991
25.088507	14.813779
25.338189	14.749465
25.586820	14.688753
25.834407	14.626983
26.080982	14.568689
26.326574	14.510621
26.571190	14.452406
26.814820	14.394152
27.057477	14.338082
27.299195	14.283169
27.540006	14.229890
27.779901	14.173934
28.018879	14.121307
28.256964	14.070072
28.494155	14.015763
28.730482	13.965667
28.965969	13.916169
29.200606	13.865331
29.434389	13.815817
29.667336	13.766527
29.899475	13.718885
30.130809	13.672913
30.361349	13.625763
30.591111	13.578860
30.820085	13.531887
31.048285	13.487754
31.275730	13.442284
31.502399	13.396317
31.728313	13.352755
31.953497	13.309962
32.177948	13.265687
32.401636	13.220692
32.624601	13.179171
32.846839	13.134966
33.068340	13.091932
33.289128	13.049674
33.509225	13.010991
33.728644	12.969926
33.947387	12.929903
34.165448	12.888394
34.382820	12.849362
34.599537	12.810975
34.815597	12.771345
35.030993	12.732231
35.245725	12.693165
35.459802	12.655427
35.673254	12.618019
35.886066	12.580630
36.098249	12.543165
36.309802	12.506501
36.520750	12.470464
36.731091	12.435071
36.940833	12.398986
37.149977	12.363368
37.358507	12.327922
37.566461	12.293781
37.773817	12.257490
37.980573	12.223257
38.186732	12.187593
38.392316	12.154503
38.597348	12.121776
38.801816	12.088227
39.005730	12.056162
39.209102	12.023754
39.411933	11.992141
39.614220	11.959062
39.815955	11.926828
40.017160	11.895659
40.217842	11.865921
40.418009	11.835580
40.617665	11.805381
40.816823	11.776406
41.015487	11.745396
41.213619	11.715076
41.411260	11.685767
41.608402	11.656420
41.805046	11.627235
42.001203	11.598698
42.196881	11.570109
42.392081	11.541854
42.586794	11.513294
42.781015	11.483824
42.974753	11.455629
43.168042	11.430008
43.360879	11.402287
43.553235	11.373773
43.745119	11.347013
43.936567	11.321372
44.127583	11.295416
44.318152	11.268839
