Signal handled: Interrupt.
1000	186659.880259
2000	354189.931312
3000	514505.556172
4000	670099.618913
5000	822194.824338
6000	971501.683488
7000	1118480.561611
8000	1263461.459636
9000	1406705.241677
10000	1548404.935300
11000	1688710.988165
12000	1827746.860136
13000	1965617.816942
14000	2102405.023503
15000	2238184.120787
16000	2373023.198487
17000	2506970.432867
18000	2640083.158220
19000	2772411.994731
20000	2904004.004458
21000	3034882.520303
22000	3165078.316558
23000	3294629.028783
24000	3423561.631887
25000	3551900.415157
26000	3679667.813574
27000	3806880.834934
28000	3933562.530266
29000	4059735.094963
30000	4185412.981120
31000	4310609.431424
32000	4435339.008846
33000	4559619.936345
34000	4683463.120233
35000	4806878.842217
36000	4929875.615698
37000	5052472.559399
38000	5174673.278692
39000	5296488.027079
40000	5417926.816599
41000	5538998.190595
42000	5659711.280926
43000	5780074.177595
44000	5900098.506629
45000	6019795.201578
46000	6139166.386829
47000	6258216.293062
48000	6376952.269209
49000	6495375.599918
50000	6613495.088631
51000	6731315.608128
52000	6848842.389724
53000	6966081.697407
54000	7083038.798363
55000	7199714.540866
56000	7316112.379372
57000	7432238.877653
58000	7548098.469077
59000	7663697.069272
60000	7779038.193478
61000	7894119.808074
62000	8008946.375633
63000	8123526.272450
64000	8237866.246364
65000	8351965.572032
66000	8465831.107403
67000	8579464.988354
68000	8692868.978261
69000	8806046.341167
70000	8918998.215161
71000	9031733.182823
72000	9144253.357969
73000	9256559.362411
74000	9368653.156427
75000	9480537.788497
76000	9592215.139441
77000	9703687.186398
78000	9814958.995554
79000	9926031.126206
80000	10036904.599147
81000	10147580.044665
82000	10258061.412910
83000	10368351.255345
84000	10478451.426183
85000	10588360.595265
86000	10698084.281714
87000	10807621.656827
88000	10916974.589917
89000	11026143.034572
90000	11135131.117106
91000	11243939.920295
92000	11352573.911046
93000	11461033.707495
94000	11569320.719714
95000	11677436.351494
96000	11785384.576929
97000	11893165.908437
98000	12000785.303093
99000	12108238.966062
100000	12215529.390589
101000	12322657.568699
102000	12429625.036443
103000	12536435.373652
104000	12643083.535448
105000	12749572.969324
106000	12855903.161290
107000	12962078.981526
108000	13068104.815927
109000	13173980.005129
110000	13279707.229288
111000	13385285.665949
112000	13490715.565789
113000	13595998.479160
114000	13701133.863355
115000	13806122.045174
116000	13910966.643569
117000	14015667.945063
118000	14120230.325122
119000	14224652.063241
120000	14328932.792910
121000	14433075.223039
122000	14537080.977909
123000	14640950.948369
124000	14744684.061255
125000	14848284.114499
126000	14951750.871810
127000	15055083.752508
128000	15158283.909227
129000	15261348.166346
130000	15364278.785537
131000	15467074.585526
132000	15569737.737608
133000	15672270.929593
134000	15774676.175000
135000	15876956.069343
136000	15979107.105838
137000	16081130.088344
138000	16183027.640953
139000	16284799.010812
140000	16386446.053244
141000	16487970.600352
142000	16589371.396538
143000	16690649.072956
144000	16791804.443030
145000	16892839.422334
146000	16993752.663156
147000	17094546.101697
148000	17195219.593733
149000	17295771.092710
150000	17396203.699229
151000	17496517.502682
152000	17596711.749667
153000	17696789.922261
154000	17796752.033120
155000	17896597.542706
156000	17996331.415700
157000	18095953.194836
158000	18195460.318025
159000	18294854.918081
160000	18394139.724798
161000	18493314.703169
162000	18592377.601030
163000	18691330.329087
164000	18790171.475482
165000	18888903.919680
166000	18987527.854803
167000	19086042.672799
168000	19184447.691754
169000	19282743.686727
170000	19380931.654174
171000	19479014.838229
172000	19576992.256720
173000	19674867.811865
174000	19772639.769734
175000	19870309.608215
176000	19967875.659954
